Price,Close,High,Low,Open,Volume
Ticker,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC
Date,,,,,
2005-11-12,1248.27001953125,1249.5799560546875,1226.4100341796875,1234.719970703125,11132060000
2005-11-19,1268.25,1270.6400146484375,1246.9000244140625,1248.27001953125,7119110000
2005-11-26,1265.0799560546875,1268.43994140625,1249.3900146484375,1268.25,11400340000
2005-12-03,1259.3699951171875,1272.8900146484375,1250.9100341796875,1265.0799560546875,10605000000
2005-12-10,1267.3199462890625,1275.800048828125,1255.52001953125,1259.3699951171875,11176870000
2005-12-17,1268.6600341796875,1270.510009765625,1257.2099609375,1267.3199462890625,9444980000
2005-12-24,1248.2900390625,1271.8299560546875,1246.5899658203125,1268.6600341796875,5788870000
2005-12-31,1285.449951171875,1286.0899658203125,1245.739990234375,1248.2900390625,9949800000
2006-01-07,1287.6099853515625,1294.9000244140625,1282.780029296875,1285.449951171875,11605560000
2006-01-14,1261.489990234375,1287.7900390625,1260.9200439453125,1287.6099853515625,9703000000
2006-01-21,1283.719970703125,1286.3800048828125,1259.4200439453125,1261.489990234375,12962250000
2006-01-28,1264.030029296875,1287.93994140625,1261.02001953125,1283.719970703125,12427960000
2006-02-04,1266.989990234375,1274.56005859375,1253.6099853515625,1264.030029296875,11687560000
2006-02-11,1287.239990234375,1289.469970703125,1258.3399658203125,1266.989990234375,10985360000
2006-02-18,1289.4300537109375,1294.1700439453125,1281.3299560546875,1287.239990234375,8403920000
2006-02-25,1287.22998046875,1297.5699462890625,1278.6600341796875,1289.4300537109375,11302040000
2006-03-04,1281.4200439453125,1288.22998046875,1268.4200439453125,1287.22998046875,11254670000
2006-03-11,1307.25,1310.449951171875,1281.5799560546875,1281.5799560546875,11370400000
2006-03-18,1302.949951171875,1310.8800048828125,1295.81005859375,1307.25,10471020000
2006-03-25,1294.8699951171875,1310.1500244140625,1291.8399658203125,1302.949951171875,10853090000
2006-04-01,1295.5,1314.0699462890625,1294.1800537109375,1302.8800048828125,11425910000
2006-04-08,1289.1199951171875,1300.739990234375,1282.9599609375,1295.510009765625,7961240000
2006-04-15,1311.280029296875,1318.1600341796875,1280.739990234375,1289.1199951171875,11742950000
2006-04-22,1310.6099853515625,1316.0400390625,1295.5699462890625,1311.280029296875,12178330000
2006-04-29,1325.760009765625,1326.530029296875,1303.4599609375,1310.6099853515625,11961950000
2006-05-06,1291.239990234375,1326.699951171875,1290.3800048828125,1325.760009765625,11676630000
2006-05-13,1267.030029296875,1297.8800048828125,1256.280029296875,1291.18994140625,13241860000
2006-05-20,1280.1600341796875,1280.5400390625,1245.3399658203125,1267.030029296875,12564040000
2006-05-27,1288.219970703125,1290.6800537109375,1259.3800048828125,1280.0400390625,9524050000
2006-06-03,1252.300048828125,1288.1600341796875,1235.1800537109375,1288.1600341796875,13413080000
2006-06-10,1251.5400390625,1258.6400146484375,1219.2900390625,1252.27001953125,13689640000
2006-06-17,1244.5,1257.9599609375,1237.1700439453125,1251.5400390625,11276830000
2006-06-24,1270.199951171875,1276.300048828125,1237.5899658203125,1244.5,11838010000
2006-07-01,1265.47998046875,1280.3800048828125,1263.1300048828125,1270.06005859375,7276850000
2006-07-08,1236.199951171875,1274.06005859375,1228.449951171875,1265.4599609375,11428770000
2006-07-15,1240.2900390625,1262.56005859375,1224.5400390625,1236.199951171875,12379810000
2006-07-22,1278.550048828125,1280.4200439453125,1240.25,1240.25,12801490000
2006-07-29,1279.3599853515625,1292.9200439453125,1265.7099609375,1278.530029296875,12859150000
2006-08-05,1266.739990234375,1283.739990234375,1261.300048828125,1279.31005859375,11465410000
2006-08-12,1302.300048828125,1302.300048828125,1266.6700439453125,1266.6700439453125,11498940000
2006-08-19,1295.0899658203125,1302.489990234375,1289.8199462890625,1302.300048828125,9159550000
2006-08-26,1311.010009765625,1312.030029296875,1293.969970703125,1295.0899658203125,9764390000
2006-09-02,1298.9200439453125,1314.6700439453125,1292.1300048828125,1310.93994140625,8903090000
2006-09-09,1319.6600341796875,1324.6500244140625,1290.9300537109375,1298.8599853515625,13444480000
2006-09-16,1314.780029296875,1328.530029296875,1310.93994140625,1319.8499755859375,12049320000
2006-09-23,1335.8499755859375,1340.280029296875,1311.5799560546875,1314.780029296875,12804030000
2006-09-30,1349.5899658203125,1353.7900390625,1327.0999755859375,1335.8199462890625,13197290000
2006-10-07,1365.6199951171875,1366.6300048828125,1343.5699462890625,1349.5799560546875,11829580000
2006-10-14,1368.5999755859375,1372.8699951171875,1356.8699951171875,1365.6099853515625,12630620000
2006-10-21,1377.3399658203125,1389.449951171875,1363.93994140625,1368.5799560546875,13562660000
2006-10-28,1364.300048828125,1381.949951171875,1360.97998046875,1377.300048828125,13460540000
2006-11-04,1380.9000244140625,1388.9200439453125,1364.27001953125,1364.27001953125,13287010000
2006-11-11,1401.199951171875,1403.760009765625,1378.800048828125,1380.5799560546875,13806780000
2006-11-18,1400.949951171875,1407.8900146484375,1397.8499755859375,1401.1700439453125,8214910000
2006-11-25,1396.7099609375,1406.300048828125,1377.8299560546875,1400.949951171875,14949140000
2006-12-02,1409.8399658203125,1418.27001953125,1396.6700439453125,1396.6700439453125,13430910000
2006-12-09,1427.0899658203125,1431.6300048828125,1404.75,1409.81005859375,13539610000
2006-12-16,1410.760009765625,1431.81005859375,1410.280029296875,1427.0799560546875,11642830000
2006-12-23,1418.300048828125,1427.719970703125,1410.449951171875,1410.75,6164450000
2006-12-30,1409.7099609375,1429.4200439453125,1405.75,1418.030029296875,9353020000
2007-01-06,1430.72998046875,1431.22998046875,1403.969970703125,1409.260009765625,14110730000
2007-01-13,1430.5,1435.27001953125,1424.2099609375,1430.72998046875,10889710000
2007-01-20,1422.1800537109375,1440.68994140625,1416.9599609375,1430.469970703125,13919320000
2007-01-27,1448.3900146484375,1449.3299560546875,1418.4599609375,1422.030029296875,13897760000
2007-02-03,1438.06005859375,1452.989990234375,1433.43994140625,1448.3299560546875,13434950000
2007-02-10,1455.5400390625,1457.969970703125,1431.43994140625,1438.0,12637490000
2007-02-17,1451.18994140625,1461.5699462890625,1448.3599853515625,1455.530029296875,9475560000
2007-02-24,1387.1700439453125,1456.949951171875,1380.8699951171875,1451.0400390625,17999820000
2007-03-03,1402.8399658203125,1410.1500244140625,1373.969970703125,1387.1099853515625,15617930000
2007-03-10,1386.949951171875,1409.3399658203125,1363.97998046875,1402.800048828125,16123460000
2007-03-17,1436.1099853515625,1438.8900146484375,1386.949951171875,1386.949951171875,14506880000
2007-03-24,1420.8599853515625,1437.6500244140625,1408.9000244140625,1436.1099853515625,14186810000
2007-03-31,1443.760009765625,1444.8800048828125,1416.3699951171875,1420.8299560546875,10771190000
2007-04-07,1452.8499755859375,1453.1099853515625,1433.9100341796875,1443.77001953125,13270300000
2007-04-14,1484.3499755859375,1484.739990234375,1452.8399658203125,1452.8399658203125,15005590000
2007-04-21,1494.0699462890625,1498.02001953125,1473.739990234375,1484.3299560546875,14891970000
2007-04-28,1505.6199951171875,1510.3399658203125,1476.699951171875,1494.0699462890625,15453470000
2007-05-05,1505.8499755859375,1513.800048828125,1491.4200439453125,1505.5699462890625,14028380000
2007-05-12,1522.75,1522.75,1498.3399658203125,1505.760009765625,14590190000
2007-05-19,1515.72998046875,1532.4300537109375,1505.1800537109375,1522.75,15091900000
2007-05-26,1536.3399658203125,1540.56005859375,1510.06005859375,1515.550048828125,11814550000
2007-06-02,1507.6700439453125,1540.530029296875,1487.4100341796875,1536.280029296875,15174500000
2007-06-09,1532.9100341796875,1538.7099609375,1492.6500244140625,1507.6400146484375,14879070000
2007-06-16,1502.56005859375,1537.3199462890625,1500.739990234375,1532.9000244140625,16086160000
2007-06-23,1503.3499755859375,1517.530029296875,1484.1800537109375,1502.56005859375,16256050000
2007-06-30,1530.43994140625,1532.4000244140625,1504.6600341796875,1504.6600341796875,9274250000
2007-07-07,1552.5,1555.0999755859375,1506.0999755859375,1530.4300537109375,15333250000
2007-07-14,1534.0999755859375,1555.9000244140625,1529.199951171875,1552.5,16317700000
2007-07-21,1458.949951171875,1547.22998046875,1458.949951171875,1534.06005859375,20758930000
2007-07-28,1433.06005859375,1488.300048828125,1432.800048828125,1458.9300537109375,22551040000
2007-08-04,1453.6400146484375,1503.8900146484375,1427.3900146484375,1433.0400390625,26711530000
2007-08-11,1445.93994140625,1466.2900390625,1370.5999755859375,1453.4200439453125,21881180000
2007-08-18,1479.3699951171875,1479.4000244140625,1430.5400390625,1445.93994140625,15268400000
2007-08-25,1473.989990234375,1481.469970703125,1432.010009765625,1479.3599853515625,13622910000
2007-09-01,1453.550048828125,1496.4000244140625,1449.0699462890625,1473.9599609375,11408870000
2007-09-08,1484.25,1489.5799560546875,1439.2900390625,1453.5,14255590000
2007-09-15,1525.75,1538.739990234375,1471.8199462890625,1484.239990234375,16791240000
2007-09-22,1526.75,1533.739990234375,1507.1300048828125,1525.75,15354000000
2007-09-29,1557.5899658203125,1561.9100341796875,1527.25,1527.2900390625,15058680000
2007-10-06,1561.800048828125,1576.0899658203125,1546.719970703125,1556.510009765625,14717400000
2007-10-13,1500.6300048828125,1564.739990234375,1500.260009765625,1562.25,17376100000
2007-10-20,1535.280029296875,1535.530029296875,1489.56005859375,1497.7900390625,18580330000
2007-10-27,1509.6500244140625,1552.760009765625,1492.530029296875,1536.9200439453125,18817530000
2007-11-03,1453.699951171875,1520.77001953125,1448.510009765625,1505.6099853515625,22078420000
2007-11-10,1458.739990234375,1492.1400146484375,1438.530029296875,1453.6600341796875,20475180000
2007-11-17,1440.699951171875,1456.699951171875,1415.6400146484375,1456.699951171875,14683750000
2007-11-24,1481.1400146484375,1488.93994140625,1406.0999755859375,1440.739990234375,20482140000
2007-12-01,1504.6600341796875,1510.6300048828125,1460.6600341796875,1479.6300048828125,17076810000
2007-12-08,1467.949951171875,1523.5699462890625,1467.780029296875,1505.1099853515625,18510280000
2007-12-15,1484.4599609375,1485.4000244140625,1435.6500244140625,1465.050048828125,18729500000
2007-12-22,1478.489990234375,1498.8499755859375,1471.699951171875,1484.550048828125,8064200000
2007-12-29,1411.6300048828125,1475.8299560546875,1411.18994140625,1475.25,13489030000
2008-01-05,1401.02001953125,1430.280029296875,1378.699951171875,1414.0699462890625,23944010000
2008-01-12,1325.18994140625,1417.8900146484375,1312.510009765625,1402.9100341796875,25032320000
2008-01-19,1330.6099853515625,1368.56005859375,1270.050048828125,1312.93994140625,20403920000
2008-01-26,1395.4200439453125,1396.02001953125,1322.260009765625,1330.699951171875,22697710000
2008-02-02,1331.2900390625,1395.3800048828125,1316.75,1395.3800048828125,20177290000
2008-02-09,1349.989990234375,1369.22998046875,1320.3199462890625,1331.9200439453125,18722260000
2008-02-16,1353.1099853515625,1367.93994140625,1327.0400390625,1355.8599853515625,14753390000
2008-02-23,1330.6300048828125,1388.3399658203125,1325.4200439453125,1352.75,20232420000
2008-03-01,1293.3699951171875,1344.18994140625,1282.4300537109375,1330.449951171875,22041330000
2008-03-08,1288.1400146484375,1333.260009765625,1272.6600341796875,1293.1600341796875,24011740000
2008-03-15,1329.510009765625,1341.510009765625,1256.97998046875,1283.2099609375,22522410000
2008-03-22,1315.219970703125,1359.6800537109375,1312.949951171875,1330.2900390625,20424700000
2008-03-29,1370.4000244140625,1380.9100341796875,1312.81005859375,1315.9200439453125,20877750000
2008-04-05,1332.8299560546875,1386.739990234375,1331.2099609375,1373.68994140625,18316890000
2008-04-12,1390.3299560546875,1395.9000244140625,1324.3499755859375,1332.199951171875,19342880000
2008-04-19,1397.8399658203125,1399.1099853515625,1369.8399658203125,1387.719970703125,19698890000
2008-04-26,1413.9000244140625,1422.719970703125,1383.0699462890625,1397.9599609375,20333020000
2008-05-03,1388.280029296875,1421.5699462890625,1384.1099853515625,1415.3399658203125,18756220000
2008-05-10,1425.3499755859375,1425.8199462890625,1386.199951171875,1389.4000244140625,19047660000
2008-05-17,1375.9300537109375,1440.239990234375,1373.719970703125,1425.280029296875,19528620000
2008-05-24,1400.3800048828125,1406.3199462890625,1373.0699462890625,1375.969970703125,15256170000
2008-05-31,1360.6800537109375,1404.050048828125,1359.9000244140625,1399.6199951171875,21571790000
2008-06-07,1360.030029296875,1370.6300048828125,1331.2900390625,1360.8299560546875,22634280000
2008-06-14,1317.9300537109375,1366.5899658203125,1314.4599609375,1358.8499755859375,22219040000
2008-06-21,1278.3800048828125,1335.6300048828125,1272.0,1319.77001953125,25156600000
2008-06-28,1262.9000244140625,1292.1700439453125,1252.010009765625,1278.06005859375,19402300000
2008-07-05,1239.489990234375,1277.3599853515625,1225.3499755859375,1262.9000244140625,29063160000
2008-07-12,1260.6800537109375,1262.31005859375,1200.43994140625,1241.6099853515625,32555620000
2008-07-19,1257.760009765625,1291.1700439453125,1248.8299560546875,1261.8199462890625,28317240000
2008-07-26,1260.31005859375,1284.9300537109375,1234.3699951171875,1257.760009765625,25359450000
2008-08-02,1296.3199462890625,1297.8499755859375,1247.449951171875,1253.27001953125,20941200000
2008-08-09,1298.199951171875,1313.1500244140625,1274.8599853515625,1294.4200439453125,22672020000
2008-08-16,1292.199951171875,1300.219970703125,1261.1600341796875,1298.1400146484375,20317740000
2008-08-23,1282.8299560546875,1300.6800537109375,1263.2099609375,1290.469970703125,17650180000
2008-08-30,1242.31005859375,1303.0400390625,1217.22998046875,1287.8299560546875,20070120000
2008-09-06,1251.699951171875,1274.4200439453125,1211.5400390625,1249.5,34417920000
2008-09-13,1255.0799560546875,1265.1199951171875,1133.5,1250.9200439453125,46641070000
2008-09-20,1213.27001953125,1255.3699951171875,1179.7900390625,1255.3699951171875,26635470000
2008-09-27,1099.22998046875,1209.0699462890625,1098.1400146484375,1209.0699462890625,31026630000
2008-10-04,899.219970703125,1097.56005859375,839.7999877929688,1097.56005859375,42016790000
2008-10-11,940.5499877929688,1044.31005859375,865.8300170898438,912.75,36533970000
2008-10-18,876.77001953125,985.4400024414062,852.8499755859375,943.510009765625,30185400000
2008-10-25,968.75,984.3800048828125,845.27001953125,874.280029296875,32302980000
2008-11-01,930.989990234375,1007.510009765625,899.72998046875,968.6699829101562,26484080000
2008-11-08,873.2899780273438,951.9500122070312,818.6900024414062,936.75,29064670000
2008-11-15,800.030029296875,882.2899780273438,741.02001953125,873.22998046875,36745200000
2008-11-22,896.239990234375,896.25,801.2000122070312,801.2000122070312,23366260000
2008-11-29,876.0700073242188,888.6099853515625,815.6900024414062,888.6099853515625,30469750000
2008-12-06,879.72998046875,918.5700073242188,851.3499755859375,882.7100219726562,29662270000
2008-12-13,887.8800048828125,918.8499755859375,857.719970703125,881.0700073242188,29279860000
2008-12-20,872.7999877929688,887.3699951171875,857.0900268554688,887.2000122070312,12348420000
2008-12-27,931.7999877929688,934.72998046875,857.0700073242188,872.3699951171875,15172440000
2009-01-03,890.3499755859375,943.8499755859375,888.3099975585938,929.1699829101562,25219520000
2009-01-10,850.1199951171875,890.4000244140625,817.0399780273438,890.4000244140625,30293780000
2009-01-17,831.9500122070312,849.6400146484375,804.2999877929688,849.6400146484375,24519050000
2009-01-24,825.8800048828125,877.8599853515625,821.6699829101562,832.5,28010020000
2009-01-31,868.5999755859375,870.75,812.8699951171875,823.0900268554688,31088160000
2009-02-07,826.8400268554688,875.010009765625,808.0599975585938,868.239990234375,30044110000
2009-02-14,770.0499877929688,818.6099853515625,754.25,818.6099853515625,25606060000
2009-02-21,735.0900268554688,780.1199951171875,734.52001953125,773.25,37753880000
2009-02-28,683.3800048828125,729.5700073242188,666.7899780273438,729.5700073242188,37964220000
2009-03-07,756.5499877929688,758.2899780273438,672.8800048828125,680.760009765625,37297180000
2009-03-14,768.5399780273438,803.239990234375,749.9299926757812,758.8400268554688,39816380000
2009-03-21,815.9400024414062,832.97998046875,772.3099975585938,772.3099975585938,34764100000
2009-03-28,842.5,845.6099853515625,779.8099975585938,809.0700073242188,31434350000
2009-04-04,856.5599975585938,856.9099731445312,814.530029296875,839.75,24904750000
2009-04-11,869.5999755859375,875.6300048828125,835.5800170898438,855.3300170898438,34196510000
2009-04-18,866.22998046875,871.7999877929688,826.8300170898438,868.27001953125,35415850000
2009-04-25,877.52001953125,888.7000122070312,847.1199951171875,862.8200073242188,30217790000
2009-05-02,929.22998046875,930.1699829101562,879.2100219726562,879.2100219726562,39760120000
2009-05-09,882.8800048828125,922.989990234375,878.9400024414062,922.989990234375,31688760000
2009-05-16,887.0,924.5999755859375,879.6099853515625,886.0700073242188,31698640000
2009-05-23,919.1400146484375,920.02001953125,881.4600219726562,887.0,23155250000
2009-05-30,940.0900268554688,951.6900024414062,923.260009765625,923.260009765625,28312350000
2009-06-06,946.2100219726562,956.22998046875,926.4400024414062,938.1199951171875,24331760000
2009-06-13,921.22998046875,942.4500122070312,903.780029296875,942.4500122070312,25570130000
2009-06-20,918.9000244140625,922.0,888.8599853515625,918.1300048828125,25599580000
2009-06-27,896.4199829101562,931.9199829101562,896.4199829101562,919.8599853515625,16689730000
2009-07-04,879.1300048828125,898.719970703125,869.3200073242188,894.27001953125,23366910000
2009-07-11,940.3800048828125,943.9600219726562,875.3200073242188,879.5700073242188,23927320000
2009-07-18,979.260009765625,979.7899780273438,940.989990234375,942.0700073242188,25016500000
2009-07-25,987.47998046875,996.6799926757812,968.6500244140625,978.6300048828125,26474660000
2009-08-01,1010.47998046875,1018.0,990.219970703125,990.219970703125,32139730000
2009-08-08,1004.0900268554688,1013.1400146484375,992.4000244140625,1008.8900146484375,26868820000
2009-08-15,1026.1300048828125,1027.5899658203125,978.510009765625,998.1799926757812,23323250000
2009-08-22,1028.9300537109375,1039.469970703125,1016.2000122070312,1026.5899658203125,28722910000
2009-08-29,1016.4000244140625,1028.449951171875,991.969970703125,1025.2099609375,26431300000
2009-09-05,1042.72998046875,1048.1800537109375,1018.6699829101562,1018.6699829101562,20551690000
2009-09-12,1068.300048828125,1074.77001953125,1035.0,1040.1500244140625,30234840000
2009-09-19,1044.3800048828125,1080.1500244140625,1041.1700439453125,1067.1400146484375,25406510000
2009-09-26,1025.2099609375,1069.6199951171875,1019.9500122070312,1045.3800048828125,26050400000
2009-10-03,1071.489990234375,1071.510009765625,1025.9200439453125,1026.8699951171875,22333550000
2009-10-10,1087.6800537109375,1096.56005859375,1066.7099609375,1071.6300048828125,23701850000
2009-10-17,1079.5999755859375,1101.3599853515625,1074.31005859375,1088.219970703125,25592330000
2009-10-24,1036.18994140625,1091.75,1033.3800048828125,1080.3599853515625,30408570000
2009-10-31,1069.300048828125,1071.47998046875,1029.3800048828125,1036.1800537109375,26451130000
2009-11-07,1093.47998046875,1105.3699951171875,1072.31005859375,1072.31005859375,21094360000
2009-11-14,1091.3800048828125,1113.68994140625,1086.81005859375,1094.1300048828125,20612520000
2009-11-21,1091.489990234375,1112.3800048828125,1083.739990234375,1094.8599853515625,12928000000
2009-11-28,1105.97998046875,1119.1300048828125,1086.25,1091.0699462890625,22677340000
2009-12-05,1106.4100341796875,1110.719970703125,1085.8900146484375,1105.52001953125,20754380000
2009-12-12,1102.469970703125,1116.2099609375,1093.8800048828125,1107.8399658203125,28364370000
2009-12-19,1126.47998046875,1126.47998046875,1105.31005859375,1105.31005859375,12053050000
2009-12-26,1115.0999755859375,1130.3800048828125,1114.81005859375,1127.530029296875,9561710000
2010-01-02,1144.97998046875,1145.3900146484375,1116.56005859375,1116.56005859375,21115350000
2010-01-09,1136.030029296875,1150.4100341796875,1131.3900146484375,1145.9599609375,21816230000
2010-01-16,1091.760009765625,1150.449951171875,1090.1800537109375,1136.030029296875,22618330000
2010-01-23,1073.8699951171875,1103.68994140625,1071.5899658203125,1092.4000244140625,25397670000
2010-01-30,1066.18994140625,1104.72998046875,1044.5,1073.8900146484375,25411190000
2010-02-06,1075.510009765625,1080.0400390625,1056.510009765625,1065.510009765625,22017080000
2010-02-13,1109.1700439453125,1112.4200439453125,1079.1300048828125,1079.1300048828125,16162900000
2010-02-20,1104.489990234375,1112.2900390625,1086.02001953125,1110.0,20970170000
2010-02-27,1138.699951171875,1139.3800048828125,1105.3599853515625,1105.3599853515625,20011650000
2010-03-06,1149.989990234375,1153.4100341796875,1134.9000244140625,1138.4000244140625,24026590000
2010-03-13,1159.9000244140625,1169.8399658203125,1141.449951171875,1148.530029296875,22944000000
2010-03-20,1166.5899658203125,1180.68994140625,1152.8800048828125,1157.25,23756390000
2010-03-27,1178.0999755859375,1181.4300537109375,1165.77001953125,1167.7099609375,16951790000
2010-04-03,1194.3699951171875,1194.6600341796875,1175.1199951171875,1178.7099609375,22307770000
2010-04-10,1192.1300048828125,1213.9200439453125,1186.77001953125,1194.93994140625,29874510000
2010-04-17,1217.280029296875,1217.280029296875,1183.6800537109375,1192.06005859375,29000480000
2010-04-24,1186.68994140625,1219.800048828125,1181.6199951171875,1217.0699462890625,31552280000
2010-05-01,1110.8800048828125,1205.1300048828125,1065.7900390625,1188.5799560546875,38419430000
2010-05-08,1135.6800537109375,1173.5699462890625,1122.27001953125,1122.27001953125,28958750000
2010-05-15,1087.68994140625,1148.6600341796875,1055.9000244140625,1136.52001953125,32640260000
2010-05-22,1089.4100341796875,1103.52001953125,1040.780029296875,1084.780029296875,27644340000
2010-05-29,1064.8800048828125,1105.6700439453125,1060.5,1087.300048828125,21474390000
2010-06-05,1091.5999755859375,1092.25,1042.1700439453125,1065.8399658203125,26847570000
2010-06-12,1117.510009765625,1121.010009765625,1089.030029296875,1095.0,23186040000
2010-06-19,1076.760009765625,1131.22998046875,1067.8900146484375,1122.7900390625,23498560000
2010-06-26,1022.5800170898438,1082.5999755859375,1010.9099731445312,1077.5,25504460000
2010-07-03,1077.9599609375,1078.1600341796875,1018.3499755859375,1028.0899658203125,17677490000
2010-07-10,1064.8800048828125,1099.4599609375,1063.3199462890625,1077.22998046875,22438320000
2010-07-17,1102.6600341796875,1103.72998046875,1056.8800048828125,1066.8499755859375,22901430000
2010-07-24,1101.5999755859375,1120.949951171875,1088.010009765625,1102.8900146484375,21356600000
2010-07-31,1121.6400146484375,1128.75,1107.1700439453125,1107.530029296875,19817300000
2010-08-07,1079.25,1129.239990234375,1076.68994140625,1122.800048828125,20320520000
2010-08-14,1071.68994140625,1100.1400146484375,1063.9100341796875,1077.489990234375,18887030000
2010-08-21,1064.5899658203125,1081.5799560546875,1039.699951171875,1073.3599853515625,19756640000
2010-08-28,1104.510009765625,1105.0999755859375,1040.8800048828125,1062.9000244140625,18592350000
2010-09-04,1109.550048828125,1110.8800048828125,1091.1500244140625,1102.5999755859375,12780950000
2010-09-11,1125.5899658203125,1131.469970703125,1113.3800048828125,1113.3800048828125,19862160000
2010-09-18,1148.6700439453125,1148.9000244140625,1122.7900390625,1126.5699462890625,19422610000
2010-09-25,1146.239990234375,1157.1600341796875,1132.0899658203125,1148.6400146484375,20187050000
2010-10-02,1165.1500244140625,1167.72998046875,1131.8699951171875,1144.9599609375,19528080000
2010-10-09,1176.18994140625,1184.3800048828125,1155.7099609375,1165.3199462890625,22245800000
2010-10-16,1183.0799560546875,1189.4300537109375,1159.7099609375,1176.8299560546875,22881410000
2010-10-23,1183.260009765625,1196.1400146484375,1171.699951171875,1184.739990234375,20582070000
2010-10-30,1225.8499755859375,1227.0799560546875,1177.6500244140625,1185.7099609375,23993790000
2010-11-06,1199.2099609375,1226.8399658203125,1194.0799560546875,1223.239990234375,21491310000
2010-11-13,1199.72998046875,1207.4300537109375,1173.0,1200.43994140625,20887180000
2010-11-20,1189.4000244140625,1198.93994140625,1176.9100341796875,1198.0699462890625,12820640000
2010-11-27,1224.7099609375,1225.5699462890625,1173.6400146484375,1189.0799560546875,21212840000
2010-12-04,1240.4000244140625,1240.4000244140625,1219.5,1223.8699951171875,24175410000
2010-12-11,1243.9100341796875,1246.72998046875,1232.8499755859375,1242.52001953125,22270220000
2010-12-18,1256.77001953125,1259.3900146484375,1241.510009765625,1245.760009765625,10828420000
2010-12-25,1257.6400146484375,1262.5999755859375,1251.47998046875,1254.6600341796875,10455790000
2011-01-01,1271.5,1278.1700439453125,1257.6199951171875,1257.6199951171875,23655220000
2011-01-08,1293.239990234375,1293.239990234375,1262.1800537109375,1270.8399658203125,21286570000
2011-01-15,1283.3499755859375,1296.06005859375,1271.260009765625,1293.219970703125,19899340000
2011-01-22,1276.3399658203125,1302.6700439453125,1275.0999755859375,1283.2900390625,23156650000
2011-01-29,1310.8699951171875,1311.0,1276.5,1276.5,21726860000
2011-02-05,1329.1500244140625,1330.7900390625,1311.739990234375,1311.8499755859375,20109950000
2011-02-12,1343.010009765625,1344.0699462890625,1324.6099853515625,1328.72998046875,12589110000
2011-02-19,1319.8800048828125,1338.9100341796875,1294.260009765625,1338.9100341796875,7712050000
2011-02-26,1321.1500244140625,1332.280029296875,1302.5799560546875,1321.6099853515625,12022480000
2011-03-05,1304.280029296875,1327.6800537109375,1291.989990234375,1322.719970703125,20669090000
2011-03-12,1279.2099609375,1301.18994140625,1249.050048828125,1301.18994140625,23905220000
2011-03-19,1313.800048828125,1319.1800537109375,1281.6500244140625,1281.6500244140625,20090110000
2011-03-26,1332.4100341796875,1337.8499755859375,1305.260009765625,1315.449951171875,18297330000
2011-04-02,1328.1700439453125,1339.4599609375,1322.93994140625,1333.56005859375,19888170000
2011-04-09,1319.6800537109375,1333.77001953125,1302.4200439453125,1329.010009765625,19701690000
2011-04-16,1337.3800048828125,1337.489990234375,1294.699951171875,1313.3499755859375,15933560000
2011-04-23,1363.6099853515625,1364.56005859375,1331.469970703125,1337.1400146484375,17617650000
2011-04-30,1340.199951171875,1370.5799560546875,1329.1700439453125,1365.2099609375,20363720000
2011-05-07,1337.77001953125,1359.43994140625,1332.030029296875,1340.199951171875,19539110000
2011-05-14,1333.27001953125,1346.8199462890625,1318.510009765625,1334.77001953125,19514380000
2011-05-21,1331.0999755859375,1334.6199951171875,1311.800048828125,1333.0699462890625,17595530000
2011-05-28,1300.1600341796875,1345.199951171875,1297.9000244140625,1331.0999755859375,16204530000
2011-06-04,1270.97998046875,1300.260009765625,1268.280029296875,1300.260009765625,18551800000
2011-06-11,1271.5,1292.5,1258.0699462890625,1271.31005859375,20466010000
2011-06-18,1268.449951171875,1298.6099853515625,1262.8699951171875,1271.5,19888020000
2011-06-25,1339.6700439453125,1341.010009765625,1267.530029296875,1268.43994140625,19505540000
2011-07-02,1343.800048828125,1356.47998046875,1330.9200439453125,1339.5899658203125,14950400000
2011-07-09,1316.1400146484375,1343.31005859375,1306.510009765625,1343.31005859375,20768430000
2011-07-16,1345.02001953125,1347.0,1295.9200439453125,1315.93994140625,20550440000
2011-07-23,1292.280029296875,1344.3199462890625,1282.8599853515625,1344.3199462890625,21035970000
2011-07-30,1199.3800048828125,1307.3800048828125,1168.0899658203125,1292.5899658203125,26341740000
2011-08-06,1178.81005859375,1198.47998046875,1101.5400390625,1198.47998046875,19325310000
2011-08-13,1123.530029296875,1208.469970703125,1122.050048828125,1178.8599853515625,22135160000
2011-08-20,1176.800048828125,1190.6800537109375,1121.0899658203125,1123.550048828125,26548480000
2011-08-27,1173.969970703125,1230.7099609375,1170.56005859375,1177.9100341796875,23250630000
2011-09-03,1154.22998046875,1204.4000244140625,1140.1300048828125,1173.969970703125,18596560000
2011-09-10,1216.010009765625,1220.06005859375,1136.0699462890625,1153.5,24565280000
2011-09-17,1136.4300537109375,1220.3900146484375,1114.219970703125,1214.989990234375,25641420000
2011-09-24,1131.4200439453125,1195.8599853515625,1131.0699462890625,1136.9100341796875,24801410000
2011-10-01,1155.4599609375,1171.4000244140625,1074.77001953125,1131.2099609375,22574340000
2011-10-08,1224.5799560546875,1224.6099853515625,1158.1500244140625,1158.1500244140625,22779620000
2011-10-15,1238.25,1239.030029296875,1191.47998046875,1224.469970703125,23838320000
2011-10-22,1285.0899658203125,1292.6600341796875,1221.06005859375,1238.719970703125,24561180000
