Date,^GSPC
2008-03-29,0.04109875610151282
2008-04-05,-0.027798217633767847
2008-04-12,0.04223662922011504
2008-04-19,0.005387066167455476
2008-04-26,0.011423697285977847
2008-05-03,-0.01828626893317318
2008-05-10,0.026351788519381827
2008-05-17,-0.03528747530884748
2008-05-24,0.01761372668915138
2008-05-31,-0.028759017586137442
2008-06-07,-0.0004778343936682509
2008-06-14,-0.031444415219540674
2008-06-21,-0.030468709478669035
2008-06-28,-0.01218297216959901
2008-07-05,-0.018710686189176325
2008-07-12,0.016951303718998646
2008-07-19,-0.002318931703947343
2008-07-26,0.0020254001124998455
2008-08-02,0.028171670658685383
2008-08-09,0.0014492124062621598
2008-08-16,-0.004632497649945672
2008-08-23,-0.0072776137058645695
2008-08-30,-0.03209594369354387
2008-09-06,0.007529991386691121
2008-09-13,0.0026966922156932784
2008-09-20,-0.03388007064407281
2008-09-27,-0.0987092929922015
2008-10-04,-0.2008375075993092
2008-10-11,0.04493710925578043
2008-10-18,-0.07022007500412729
2008-10-25,0.09976185811126408
2008-11-01,-0.039758055076242624
2008-11-08,-0.06398086221670037
2008-11-15,-0.08761839979007402
2008-11-22,0.11355895976971171
2008-11-29,-0.02276221857427685
2008-12-06,0.0041690152307167555
2008-12-13,0.00922158421417428
2008-12-20,-0.01713018369206257
2008-12-27,0.06541176574940888
2009-01-03,-0.04550356985563646
2009-01-10,-0.046237106179759714
2009-01-17,-0.02160515271250536
2009-01-24,-0.007322867105377615
2009-01-31,0.05043320156441728
2009-02-07,-0.049271453582671425
2009-02-14,-0.07115580645846216
2009-02-21,-0.04646245472247378
2009-02-28,-0.07294189626921957
2009-03-07,0.10171752780192823
2009-03-14,0.015723973718520877
2009-03-21,0.059848243360089794
2009-03-28,0.03203283638545481
2009-04-04,0.01655070277325232
2009-04-11,0.01510894273218123
2009-04-18,-0.003882868064876297
2009-04-25,0.012949329693331735
2009-05-02,0.057256495833204156
2009-05-09,-0.051166968634138235
2009-05-16,0.004655685750107743
2009-05-23,0.0355934838801926
2009-05-30,0.022537177738811275
2009-06-06,0.0064889110245214985
2009-06-13,-0.026754842520140477
2009-06-20,-0.0025323833573339095
2009-06-27,-0.02476829499421092
2009-07-04,-0.019476246441929173
2009-07-11,0.06735126644692391
2009-07-18,0.040513140276699056
2009-07-25,0.008359029263626945
2009-08-01,0.023024501510294178
2009-08-08,-0.006343760722573157
2009-08-15,0.02171276370126547
2009-08-22,0.0027250303942509195
2009-08-29,-0.012252483043836446
2009-09-05,0.025575258643349176
2009-09-12,0.02422639054872968
2009-09-19,-0.022645233092336535
2009-09-26,-0.018525981031186235
2009-10-03,0.04415276251017112
2009-10-10,0.014996842844076158
2009-10-17,-0.007456457359084039
2009-10-24,-0.0410401113896383
2009-10-31,0.03145380628602289
2009-11-07,0.022360978766930068
2009-11-14,-0.001922298222013888
2009-11-21,0.00010077132573323299
2009-11-28,0.01318807577956544
2009-12-05,0.0003887684481548851
2009-12-12,-0.0035674800320427986
2009-12-19,0.02154461877818273
2009-12-26,-0.010153644193495072
2010-01-02,0.026443087451459835
2010-01-09,-0.007847398356794075
2010-01-16,-0.0397486722972209
2010-01-23,-0.016522140509639602
2010-01-30,-0.007177450079946463
2010-02-06,0.008703485460364754
2010-02-13,0.03081705073035844
2010-02-20,-0.004228346368936289
2010-02-27,0.030503536829065647
2010-03-06,0.00986602023942183
2010-03-13,0.008580577360857638
2010-03-20,0.005751118529351529
2010-03-27,0.00981801646322008
2010-04-03,0.013715895078861564
2010-04-10,-0.001877218430484776
2010-04-17,0.0208772583672076
2010-04-24,-0.02545101601419034
2010-05-01,-0.06601537112980733
2010-05-08,0.022079139351798855
2010-05-15,-0.0431755102760669
2010-05-22,0.001580169170584555
2010-05-29,-0.022774175322644596
2010-06-05,0.024782366144709758
2010-06-12,0.02345851726349259
2010-06-19,-0.03714646356486292
2010-06-26,-0.05162767898974427
2010-07-03,0.05274146761400874
2010-07-10,-0.012208208467604103
2010-07-17,0.03486335218138572
2010-07-24,-0.000961827253387832
2010-07-31,0.018028266790252354
2010-08-07,-0.03852555760674413
2010-08-14,-0.007029568403818055
2010-08-21,-0.00664707064251578
2010-08-28,0.03681209014205271
2010-09-04,0.004552765177822011
2010-09-11,0.014352740534892258
2010-09-18,0.020297477344358845
2010-09-25,-0.002117777675790314
2010-10-02,0.016362843117337267
2010-10-09,0.009430496187768039
2010-10-16,0.005840819012419685
2010-10-23,0.0001521790730713114
2010-10-30,0.03536111168890859
2010-11-06,-0.021971486919406993
2010-11-13,0.0004335411074028182
2010-11-20,-0.00864751638122801
2010-11-27,0.029255050564701148
2010-12-04,0.012729878545142024
2010-12-11,0.0028257439839699384
2010-12-18,0.01028528115826751
2010-12-25,0.0006920073815164796
2011-01-01,0.010960345429715804
2011-01-08,0.016953383983280303
2011-01-15,-0.007676862326775875
2011-01-22,-0.005477247206689279
2011-01-29,0.026694454864231824
2011-02-05,0.013848623353376643
2011-02-12,0.01037371225374571
2011-02-19,-0.01737254372688131
2011-02-26,0.0009617608395644188
2011-03-05,-0.01285140107082551
2011-03-12,-0.019408517486571384
2011-03-19,0.02668106928531144
2011-03-26,0.014065619573626276
2011-04-02,-0.0031872702187249716
2011-04-09,-0.006412764330386846
2011-04-16,0.013323156121519748
2011-04-23,0.019423104253381188
2011-04-30,-0.01731676391774843
2011-05-07,-0.0018147569495487292
2011-05-14,-0.0033694772011691144
2011-05-21,-0.0016289362431856714
2011-05-28,-0.0235182896235115
2011-06-04,-0.022699119030852206
2011-06-11,0.0004090648048331687
2011-06-18,-0.0024016617278376563
2011-06-25,0.05462770362788597
2011-07-02,0.0030781100596834485
2011-07-09,-0.020798236486340677
2011-07-16,0.021705675999453406
2011-07-23,-0.04000077453554276
2011-07-30,-0.07460336213715124
2011-08-06,-0.01729925592566383
2011-08-13,-0.04802996412234503
2011-08-20,0.0463233911651991
2011-08-27,-0.0024077893360523145
2011-09-03,-0.01695770439672702
2011-09-10,0.05214157716064809
2011-09-17,-0.06768319815771198
2011-09-24,-0.004418297241938318
2011-10-01,0.021024979451738562
2011-10-08,0.05809939290152092
2011-10-15,0.011101200307353945
2011-10-22,0.03712963572175275
2011-10-29,-0.02510452526643411
2011-11-05,0.008438395537898897
2011-11-12,-0.038883665230388054
2011-11-19,-0.04800609972080131
2011-11-26,0.07128423939305459
2011-12-03,0.008729835944605293
2011-12-10,-0.028714749462239612
2011-12-17,0.03676076359017582
2011-12-24,-0.006127799714247168
2011-12-31,0.015942597681569862
2012-01-07,0.008788795611001035
2012-01-14,0.02018908440892641
2012-01-21,0.0007219269807334623
2012-01-28,0.021472151038617392
2012-02-04,-0.0016818430724734753
2012-02-11,0.013750852502571912
2012-02-18,0.003307710701665001
2012-02-25,0.0028442348039153394
2012-03-03,0.0009049372880825417
2012-03-10,0.02400084096688665
2012-03-17,-0.005040605343435108
2012-03-24,0.008098181204787088
2012-03-31,-0.007404152704118275
2012-04-07,-0.02009932536568482
2012-04-14,0.006017225300170444
2012-04-21,0.017851615500013594
2012-04-28,-0.024715778957441255
2012-05-05,-0.011541005011750163
2012-05-12,-0.04393202454014809
2012-05-19,0.017298273161357312
2012-05-26,-0.030651130500373713
2012-06-02,0.03658278947721727
2012-06-09,0.012876274316750926
2012-06-16,-0.005840461085095013
2012-06-23,0.02012541257918839
2012-06-30,-0.005506396494772108
2012-07-07,0.0015489632460150388
2012-07-14,0.00432442996271853
2012-07-21,0.016961537437152115
2012-07-28,0.003615482448590204
2012-08-04,0.010640607936381446
2012-08-11,0.00870395606621697
2012-08-18,-0.004969475499101051
2012-08-25,-0.0032296104610474315
2012-09-01,0.02203646062497291
2012-09-08,0.01918305949604935
2012-09-15,-0.0038415280965471525
2012-09-22,-0.013430873228220817
2012-09-29,0.013964942335916263
2012-10-06,-0.0223853360680838
2012-10-13,0.0032147682188614453
2012-10-20,-0.014938084396024736
2012-10-27,0.0015993619093739237
2012-11-03,-0.02458918574510748
2012-11-10,-0.014578315764365354
2012-11-17,0.035590238905315257
2012-11-24,0.004976440706521049
2012-12-01,0.0013336105553325584
2012-12-08,-0.0031712917572742252
2012-12-15,0.01165388838518933
2012-12-22,-0.01957286635242005
2012-12-29,0.044651647784039725
2013-01-05,0.003797887913059275
2013-01-12,0.009418453819846651
2013-01-19,0.011361996875417037
2013-01-26,0.00677034610027884
2013-02-02,0.0031407829007284575
2013-02-09,0.001224593133796433
2013-02-16,-0.002760809067535524
2013-02-23,0.0017140063848820478
2013-03-02,0.021490575806425563
2013-03-09,0.006118441035225874
2013-03-16,-0.002444156198787532
2013-03-23,0.007869274237314362
2013-03-30,-0.010190682341514243
2013-04-06,0.022641625762424608
2013-04-13,-0.021374164326773915
2013-04-20,0.017205253954526458
2013-04-27,0.02013422789691608
2013-05-04,0.01187156489782985
2013-05-11,0.020460138909382745
2013-05-18,-0.01077467059107843
2013-05-25,-0.011498925941549314
2013-06-01,0.007721205981390248
2013-06-08,-0.010183246661607945
2013-06-15,-0.021310667675756494
2013-06-22,0.00865977958569404
2013-06-29,0.015817896517140582
2013-07-06,0.029167986099309855
2013-07-13,0.007057583673899604
2013-07-20,-0.0002600326325301049
2013-07-27,0.010595996712331813
2013-08-03,-0.0107319563374398
2013-08-10,-0.02126607165255452
2013-08-17,0.0046214493274975834
2013-08-24,-0.018523391693812327
2013-08-31,0.013503324354769452
2013-09-07,0.019634717062892607
2013-09-14,0.012902291339460003
2013-09-21,-0.010677261409506308
2013-09-28,-0.0007391529643941745
2013-10-05,0.007484462762866205
2013-10-12,0.023959175716021835
2013-10-19,0.008715148146325439
2013-10-26,0.001062071883033149
2013-11-02,0.005078910034714829
2013-11-09,0.015450960434184011
2013-11-16,0.0036525522235185777
2013-11-23,0.0005816526686083923
2013-11-30,-0.0003988439326010308
2013-12-07,-0.016629774987975434
2013-12-14,0.023932310214495992
2013-12-21,0.012613196801036917
2013-12-28,-0.005461847149692692
2014-01-04,0.005988465652150245
2014-01-11,-0.001994010010618468
2014-01-18,-0.026681133899325943
2014-01-25,-0.004310295981435309
2014-02-01,0.008062404527610848
2014-02-08,0.02289098346411309
2014-02-15,-0.0012952832268843147
2014-02-22,0.01255527030743595
2014-03-01,0.009947981799995476
2014-03-08,-0.019849184406554143
2014-03-15,0.013696228814690603
2014-03-22,-0.004779649165984365
2014-03-29,0.004013195122524161
2014-04-05,-0.026843762487291617
2014-04-12,0.026715079324304402
2014-04-19,-0.0007778186789924798
2014-04-26,0.009475194695633817
2014-05-03,-0.0014150550465254809
2014-05-10,-0.0003301059693526316
2014-05-17,0.011999987241506468
2014-05-24,0.01204999656193312
2014-05-31,0.013359315168568486
2014-06-07,-0.006835474066897989
2014-06-14,0.013701037727246186
2014-06-21,-0.0009735561183546749
2014-06-28,0.012406393202616581
2014-07-05,-0.009041271009171676
2014-07-12,0.005398184140693239
2014-07-19,6.065628684994475e-05
2014-07-26,-0.027254192487279255
2014-08-02,0.003339580789908997
2014-08-09,0.012077433220323038
2014-08-16,0.01690939404284951
2014-08-23,0.007500452586205871
2014-08-30,0.0021639895297418743
2014-09-06,-0.011103812513916997
2014-09-13,0.012442782272471925
2014-09-20,-0.013798527992358974
2014-09-27,-0.00756819466171248
2014-10-04,-0.03189198560299361
2014-10-11,-0.010213933670145161
2014-10-18,0.040417382184735964
2014-10-25,0.02685326317845176
2014-11-01,0.006849457662848928
2014-11-08,0.003880361847875275
2014-11-15,0.011542027872669162
2014-11-22,0.001965626179913172
2014-11-29,0.0037703111151760164
2014-12-06,-0.03582802697863584
2014-12-13,0.033551039959320954
2014-12-20,0.008712864850678018
2014-12-27,-0.014743594640800555
2015-01-03,-0.006526886398334386
2015-01-10,-0.012494541065562668
2015-01-17,0.015916874246918046
2015-01-24,-0.02808820457631138
2015-01-31,0.02986548510424625
2015-02-07,0.019998460527117463
2015-02-14,0.006327162079906648
2015-02-21,-0.0027522313856432573
2015-02-28,-0.015920786764270077
2015-03-07,-0.008660214139809948
2015-03-14,0.026290205884011996
2015-03-21,-0.02258609884351382
2015-03-28,0.002877894531485438
2015-04-04,0.016838934269007736
2015-04-11,-0.009982836464490254
2015-04-18,0.017390836602460866
2015-04-25,-0.004448633400754257
2015-05-02,0.003697607105137677
2015-05-09,0.003128168903525456
2015-05-16,0.0015675421831955873
2015-05-23,-0.008820365079976883
2015-05-30,-0.006932909644277941
2015-06-06,0.0006114390366372094
2015-06-13,0.0075545101051144965
2015-06-20,-0.0040365912130882866
2015-06-27,-0.011827980911053552
2015-07-04,-7.700298734244507e-05
2015-07-11,0.02380159051204457
2015-07-18,-0.022343655546952373
2015-07-25,0.011564724767179298
2015-08-01,-0.012565313705246514
2015-08-08,0.006701680996035428
2015-08-15,-0.059415430611851776
2015-08-22,0.009081410991922835
2015-08-29,-0.034606250138054837
2015-09-05,0.020519683317875657
2015-09-12,-0.001541188273179044
2015-09-19,-0.013724835887826463
2015-09-26,0.010312513048480503
2015-10-03,0.03203805273698566
2015-10-10,0.009002022600318505
2015-10-17,0.020466759958482062
2015-10-24,0.002026812552869576
2015-10-31,0.009496090787713083
2015-11-07,-0.036954946593409976
2015-11-14,0.03216547060433006
2015-11-21,0.00044992704779051913
2015-11-28,0.0007555760873730559
2015-12-05,-0.03865919412890574
2015-12-12,-0.0033947678222293466
2015-12-19,0.027268083442415776
2015-12-26,-0.008307156108529506
2016-01-02,-0.0614973546262648
2016-01-09,-0.021934664428090153
2016-01-16,0.014031629679692091
2016-01-23,0.017332772069165978
2016-01-30,-0.03151327352602745
2016-02-06,-0.008155298822788745
2016-02-13,0.02802518296158972
2016-02-20,0.01566061496380586
2016-02-27,0.026313278357407474
2016-03-05,0.011038877913645969
2016-03-12,0.013453878650472453
2016-03-19,-0.006677332302523734
2016-03-26,0.017933115642854863
2016-04-02,-0.012222351891024424
2016-04-09,0.016050420614330454
2016-04-16,0.005201014288147768
2016-04-23,-0.012644280626898142
2016-04-30,-0.003958901535866008
2016-05-07,-0.0051318577639383025
2016-05-14,0.0027861352239352145
2016-05-21,0.0225187595069829
2016-05-28,3.326396362768842e-05
2016-06-04,-0.001458721887543974
2016-06-11,-0.011926403959054829
2016-06-18,-0.016458381347570616
2016-06-25,0.03166168750613712
2016-07-02,0.01273388675193674
2016-07-09,0.01483846403615155
2016-07-16,0.006129022570202589
2016-07-23,-0.0006576469602687781
2016-07-30,0.004255754344781532
2016-08-06,0.00054039534705581
2016-08-13,-8.238778818661723e-05
2016-08-20,-0.006813894599991987
2016-08-27,0.00503100212561213
2016-09-03,-0.024222384171594724
2016-09-10,0.0053198782092784705
2016-09-17,0.01186394954196854
2016-09-24,0.0016524865089707571
2016-10-01,-0.006723762325701738
2016-10-08,-0.009685807427145643
2016-10-15,0.0038276433776732043
2016-10-22,-0.006912626784100187
2016-10-29,-0.019579920740689993
2016-11-05,0.037311115374576376
2016-11-12,0.00802974703817971
2016-11-19,0.014311236944799433
2016-11-26,-0.009715712703308782
2016-12-03,0.030365303690182397
2016-12-10,-0.0006463436146477855
2016-12-17,0.0025299207043691227
2016-12-24,-0.011086974233945493
2016-12-31,0.016896552101804352
2017-01-07,-0.001028244081040538
2017-01-14,-0.0014649675494284393
2017-01-21,0.010240949253856747
2017-01-28,0.0011889875772318986
2017-02-04,0.008098058656715748
2017-02-11,0.015024007171105502
2017-02-18,0.006858213076555815
2017-02-25,0.006643603632693731
2017-03-04,-0.004424161311094652
2017-03-11,0.0023784816995500503
2017-03-18,-0.014514592181788372
2017-03-25,0.007963154421046729
2017-04-01,-0.003043468214084032
2017-04-08,-0.011352515864966281
2017-04-15,0.008440199704263796
2017-04-22,0.015005916852984864
2017-04-29,0.006309258712225825
2017-05-06,-0.003503053282336662
2017-05-13,-0.0038427170696693326
2017-05-20,0.014211696100245667
2017-05-27,0.009578044853408324
2017-06-03,-0.0029974518408077563
2017-06-10,0.0005672787514136425
2017-06-17,0.002114421149661668
2017-06-24,-0.0061254922226571
2017-07-01,0.0007301172781857442
2017-07-08,0.013958845628734246
2017-07-15,0.005381412259641674
2017-07-22,-0.0001779467849010327
2017-07-29,0.0019115169303198177
2017-08-05,-0.014440643651571635
2017-08-12,-0.006480581706045192
2017-08-19,0.007188955764351529
2017-08-26,0.013619203650415595
2017-09-02,-0.0061240282473121535
2017-09-09,0.01564026573544421
2017-09-16,0.0007956062964223747
2017-09-23,0.006826617525465681
2017-09-30,0.011825666541539818
2017-10-07,0.0015050835766228779
2017-10-14,0.008595375249110112
2017-10-21,0.0022729991046303065
2017-10-28,0.002619516763823719
2017-11-04,-0.0021430913036690658
2017-11-11,-0.0013368925870375155
2017-11-18,0.009098150343445147
2017-11-25,0.015177710454205432
2017-12-02,0.0035060557998552572
2017-12-09,0.009126642553015272
2017-12-16,0.0028101598374510447
2017-12-23,-0.0036326606796450384
2017-12-30,0.025677200206246344
2018-01-06,0.015586153641050827
2018-01-13,0.008598243434415856
2018-01-20,0.022020314308120674
2018-01-27,-0.039309492100227536
2018-02-03,-0.05299951285947418
2018-02-10,0.042111888894057745
2018-02-17,0.0055041741405507175
2018-02-24,-0.020612859274174018
2018-03-03,0.034805703666899244
2018-03-10,-0.01247991602936679
2018-03-17,-0.0613457182898889
2018-03-24,0.020122613655094428
2018-03-31,-0.013879264336721764
2018-04-07,0.019705007062396
2018-04-14,0.005196669838797594
2018-04-21,-8.613420372609898e-05
2018-04-28,-0.0024337491360252902
2018-05-05,0.02385510275293464
2018-05-12,-0.0054221197295101775
2018-05-19,0.0030767951500483342
2018-05-26,0.00487176930593714
2018-06-02,0.01610942709100675
2018-06-09,0.00022662995124228972
2018-06-16,-0.008954744496251771
2018-06-23,-0.013341362868666799
2018-06-30,0.015133005899877714
2018-07-07,0.014921700849027547
2018-07-14,0.00018561717895841906
2018-07-21,0.0060455789059447465
2018-07-28,0.007608936483701606
2018-08-04,-0.0024922569362920725
2018-08-11,0.005929504696959367
2018-08-18,0.008580255807261987
2018-08-25,0.009289922376467325
2018-09-01,-0.010337543781777953
2018-09-08,0.011529298314460017
2018-09-15,0.008463263157570112
2018-09-22,-0.005369924403918694
2018-09-29,-0.009797359836994292
2018-10-06,-0.04191183814927116
2018-10-13,0.00023492577031559246
2018-10-20,-0.040212067169601816
2018-10-27,0.023922771243904274
2018-11-03,0.021057905098512807
2018-11-10,-0.01621848834596599
2018-11-17,-0.03863890719339577
2018-11-24,0.04733546468431722
2018-12-01,-0.04713795041466005
2018-12-08,-0.01266209802315306
2018-12-15,-0.07312227713336905
2018-12-22,0.02820047985107634
2018-12-29,0.01841538616626462
2019-01-05,0.02508616749452901
2019-01-12,0.028272388367691362
2019-01-19,-0.0022303390970261367
2019-01-26,0.01555338150231116
2019-02-02,0.0004986152011035238
2019-02-09,0.024700977581626978
2019-02-16,0.006131124256201798
2019-02-23,0.003938286330376053
2019-03-02,-0.021858629758871834
2019-03-09,0.02853816812514859
2019-03-16,-0.007742981661372355
2019-03-23,0.011957297596611242
2019-03-30,0.02037390635908508
2019-04-06,0.005058473799242462
2019-04-13,-0.0008188929157063281
2019-04-20,0.011924996971923974
2019-04-27,0.0019573501829687544
2019-05-04,-0.022049821259407732
2019-05-11,-0.007618967345103139
2019-05-18,-0.011773749715358757
2019-05-25,-0.026533792742947645
2019-06-01,0.0431254033288479
2019-06-08,0.0047358195062741195
2019-06-15,0.021750110874492485
2019-06-22,-0.0029530321465882554
2019-06-29,0.01640242734407817
2019-07-06,0.00778132086542786
2019-07-13,-0.012406688048744998
2019-07-20,0.016410278926185913
2019-07-27,-0.03149353036161282
2019-08-03,-0.004580706591461323
2019-08-10,-0.010321520432723849
2019-08-17,-0.014495144272481376
2019-08-24,0.027489005661775454
2019-08-31,0.017696819671872456
2019-09-07,0.009582249474685695
2019-09-14,-0.0051070788425777456
2019-09-21,-0.010171649928156964
2019-09-28,-0.003307530904682204
2019-10-05,0.006166566774626049
2019-10-12,0.005348795410051839
2019-10-19,0.012099202362615073
2019-10-26,0.014569649285602832
2019-11-02,0.008496872075177837
2019-11-09,0.00881303085047208
2019-11-16,-0.0032644323416373554
2019-11-23,0.009818864927718185
2019-11-30,0.0015683216138172422
2019-12-07,0.007249814201662106
2019-12-14,0.016407177956679665
2019-12-21,0.0058193479615422945
2019-12-28,-0.0015969194377969198
2020-01-04,0.009384395224720446
2020-01-11,0.019491234122442358
2020-01-18,-0.010309429305739852
2020-01-25,-0.02145460564122785
2020-02-01,0.03119018438525534
2020-02-08,0.015638651650275292
2020-02-15,-0.012626092362680055
2020-02-22,-0.1220622805812382
2020-02-29,0.006125007114764752
2020-03-07,-0.09203469877635535
2020-03-14,-0.16227902025217159
2020-03-21,0.09769670746182875
2020-03-28,-0.021002286720211944
2020-04-04,0.11423674659145207
2020-04-11,0.029922537316123182
2020-04-18,-0.01324413736289808
2020-04-25,-0.0021279522975054988
2020-05-02,0.03440662819770364
2020-05-09,-0.02281970002174242
2020-05-16,0.03153642904874848
2020-05-23,0.029623386739163194
2020-05-30,0.047977818311354066
2020-06-06,-0.04896374914017529
2020-06-13,0.018384447290384444
2020-06-20,-0.029048379654133285
2020-06-27,0.03941177200197697
2020-07-04,0.01742865752419834
2020-07-11,0.012384359676668419
2020-07-18,-0.0028259612523487713
2020-07-25,0.01710921123330016
2020-08-01,0.024209901416631836
2020-08-08,0.006415742093192473
2020-08-15,0.007181649333376842
2020-08-22,0.032109165336664566
2020-08-29,-0.02337536850739331
2020-09-05,-0.025412384191594518
2020-09-12,-0.006456052413010174
2020-09-19,-0.006349441764478383
2020-09-26,0.015032888415713914
2020-10-03,0.03772151646124148
2020-10-10,0.0019164533875190666
2020-10-17,-0.005301389882631011
2020-10-24,-0.05804740894960778
2020-10-31,0.07067872342108852
2020-11-07,0.02134382304769268
2020-11-14,-0.007730981191482125
2020-11-21,0.022461003266272955
2020-11-28,0.016564676188117838
2020-12-05,-0.009686939829269102
2020-12-12,0.012464765254229406
2020-12-19,-0.0017132899273742323
2020-12-26,0.014213695517915619
2021-01-02,0.018101569555078672
2021-01-09,-0.0148640830663473
2021-01-16,0.019244395510648344
2021-01-23,-0.03368101965026813
2021-01-30,0.04541985691601988
2021-02-06,0.012273763272926341
2021-02-13,-0.007172121187240508
2021-02-20,-0.02476462232916907
