Price,Close,High,Low,Open,Volume
Ticker,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC
Date,,,,,
2009-08-13,996.4600219726562,1013.1400146484375,978.510009765625,1005.8599853515625,22735950000
2009-08-20,1028.1199951171875,1037.75,996.3900146484375,996.4099731445312,27929960000
2009-08-27,994.75,1039.469970703125,991.969970703125,1027.81005859375,29281310000
2009-09-03,1033.3699951171875,1036.3399658203125,992.25,996.1199951171875,19159360000
2009-09-10,1068.760009765625,1068.760009765625,1028.0400390625,1032.989990234375,28072740000
2009-09-17,1060.8699951171875,1080.1500244140625,1057.4599609375,1067.8699951171875,27669890000
2009-09-24,1057.0799560546875,1069.6199951171875,1041.1700439453125,1062.56005859375,24688410000
2009-10-01,1057.5799560546875,1060.550048828125,1019.9500122070312,1054.9100341796875,24956060000
2009-10-08,1092.02001953125,1093.1700439453125,1060.030029296875,1060.030029296875,22189510000
2009-10-15,1081.4000244140625,1101.3599853515625,1080.77001953125,1090.3599853515625,25896980000
2009-10-22,1042.6300048828125,1095.8299560546875,1042.18994140625,1080.9599609375,28260980000
2009-10-29,1046.5,1066.8299560546875,1029.3800048828125,1043.68994140625,29433110000
2009-11-05,1098.510009765625,1105.3699951171875,1047.300048828125,1047.300048828125,22266980000
2009-11-12,1109.800048828125,1113.68994140625,1084.9000244140625,1098.31005859375,20636120000
2009-11-19,1110.6300048828125,1112.3800048828125,1086.81005859375,1106.43994140625,18494350000
2009-11-26,1109.239990234375,1115.5799560546875,1083.739990234375,1105.469970703125,14449080000
2009-12-03,1095.949951171875,1119.1300048828125,1085.8900146484375,1110.5899658203125,23557970000
2009-12-10,1109.1800537109375,1116.2099609375,1098.68994140625,1098.68994140625,22210990000
2009-12-17,1120.5899658203125,1121.5799560546875,1093.8800048828125,1106.3599853515625,24726300000
2009-12-24,1126.4200439453125,1130.3800048828125,1121.0799560546875,1121.0799560546875,8752430000
2009-12-31,1137.1400146484375,1139.18994140625,1114.81005859375,1126.5999755859375,13532070000
2010-01-07,1145.6800537109375,1149.739990234375,1131.3199462890625,1136.27001953125,22802570000
2010-01-14,1138.0400390625,1150.449951171875,1129.25,1145.6800537109375,18209320000
2010-01-21,1097.5,1141.5799560546875,1083.1099853515625,1138.6800537109375,27615360000
2010-01-28,1097.280029296875,1104.72998046875,1071.5899658203125,1096.9300537109375,23977850000
2010-02-04,1068.1300048828125,1097.25,1044.5,1097.25,25754120000
2010-02-11,1099.510009765625,1101.030029296875,1060.5899658203125,1067.0999755859375,16901550000
2010-02-18,1105.239990234375,1112.4200439453125,1092.1800537109375,1099.030029296875,20326750000
2010-02-25,1118.7900390625,1125.6400146484375,1086.02001953125,1101.239990234375,20399960000
2010-03-04,1145.6099853515625,1148.260009765625,1116.6600341796875,1119.1199951171875,22507380000
2010-03-11,1166.2099609375,1169.8399658203125,1138.989990234375,1143.9599609375,23094300000
2010-03-18,1167.719970703125,1174.719970703125,1152.8800048828125,1166.1300048828125,22825990000
2010-03-25,1169.4300537109375,1180.68994140625,1161.47998046875,1170.030029296875,23322240000
2010-04-01,1182.449951171875,1191.800048828125,1170.68994140625,1171.22998046875,17076100000
2010-04-08,1210.6500244140625,1210.6500244140625,1175.1199951171875,1181.75,25009250000
2010-04-15,1205.93994140625,1213.9200439453125,1183.6800537109375,1210.77001953125,31742440000
2010-04-22,1191.3599853515625,1219.800048828125,1181.6199951171875,1202.52001953125,30806450000
2010-04-29,1165.8699951171875,1209.3599853515625,1158.1500244140625,1193.300048828125,30436380000
2010-05-06,1171.6700439453125,1172.8699951171875,1065.7900390625,1164.3800048828125,38052430000
2010-05-13,1115.050048828125,1173.5699462890625,1100.6600341796875,1170.0400390625,29856600000
2010-05-20,1067.949951171875,1107.3399658203125,1040.780029296875,1107.3399658203125,30855370000
2010-05-27,1098.3800048828125,1103.52001953125,1069.8900146484375,1074.27001953125,20867510000
2010-06-03,1055.68994140625,1105.6700439453125,1042.1700439453125,1098.8199462890625,28820060000
2010-06-10,1114.6099853515625,1118.739990234375,1058.77001953125,1058.77001953125,23276980000
2010-06-17,1092.0400390625,1131.22998046875,1085.31005859375,1115.97998046875,22668010000
2010-06-24,1030.7099609375,1090.9300537109375,1028.3299560546875,1090.9300537109375,25043860000
2010-07-01,1060.27001953125,1060.8900146484375,1010.9099731445312,1031.0999755859375,20026730000
2010-07-08,1095.1700439453125,1099.4599609375,1058.239990234375,1062.9200439453125,20643530000
2010-07-15,1069.5899658203125,1098.6600341796875,1056.8800048828125,1094.4599609375,23399780000
2010-07-22,1106.1300048828125,1120.949951171875,1072.1400146484375,1072.1400146484375,22089200000
2010-07-29,1127.239990234375,1128.75,1088.010009765625,1108.0699462890625,20892720000
2010-08-05,1089.469970703125,1129.239990234375,1088.550048828125,1125.780029296875,20014030000
2010-08-12,1094.1600341796875,1100.1400146484375,1069.489990234375,1081.47998046875,18684860000
2010-08-19,1055.3299560546875,1092.43994140625,1039.8299560546875,1092.43994140625,20059580000
2010-08-26,1080.2900390625,1081.300048828125,1039.699951171875,1056.280029296875,19102810000
2010-09-02,1098.8699951171875,1105.0999755859375,1080.3900146484375,1080.6600341796875,13570730000
2010-09-09,1125.0699462890625,1127.3599853515625,1101.1500244140625,1101.1500244140625,18860870000
2010-09-16,1134.280029296875,1148.5899658203125,1118.8800048828125,1123.8900146484375,18901030000
2010-09-23,1144.72998046875,1150.0,1122.7900390625,1131.0999755859375,19575780000
2010-09-30,1159.969970703125,1162.760009765625,1131.8699951171875,1145.969970703125,20329180000
2010-10-07,1178.0999755859375,1184.3800048828125,1151.4100341796875,1161.5699462890625,19333450000
2010-10-14,1178.1700439453125,1185.530029296875,1159.7099609375,1177.8199462890625,25772370000
2010-10-21,1182.449951171875,1196.1400146484375,1171.1700439453125,1179.8199462890625,20564090000
2010-10-28,1197.9599609375,1198.300048828125,1177.0999755859375,1184.469970703125,20482200000
2010-11-04,1218.7099609375,1227.0799560546875,1198.3399658203125,1198.3399658203125,24679500000
2010-11-11,1178.5899658203125,1215.449951171875,1173.0,1213.0400390625,20669270000
2010-11-18,1198.3499755859375,1200.2900390625,1176.9100341796875,1183.75,19569470000
2010-11-25,1206.0699462890625,1207.6099853515625,1173.6400146484375,1194.1600341796875,14120080000
2010-12-02,1228.280029296875,1235.050048828125,1206.81005859375,1206.81005859375,23812170000
2010-12-09,1235.22998046875,1246.72998046875,1226.8499755859375,1230.1400146484375,21970750000
2010-12-16,1258.8399658203125,1259.3900146484375,1232.8499755859375,1236.3399658203125,17682690000
2010-12-23,1259.780029296875,1262.5999755859375,1251.47998046875,1257.530029296875,9200320000
2010-12-30,1276.56005859375,1277.6300048828125,1254.18994140625,1259.43994140625,17618500000
2011-01-06,1285.9599609375,1286.8699951171875,1261.699951171875,1276.2900390625,22121350000
2011-01-13,1281.9200439453125,1296.06005859375,1278.9200439453125,1285.780029296875,19001130000
2011-01-20,1296.6300048828125,1299.739990234375,1271.260009765625,1280.8499755859375,23099470000
2011-01-27,1304.030029296875,1308.8599853515625,1275.0999755859375,1297.510009765625,23357740000
2011-02-03,1320.8800048828125,1324.8699951171875,1294.8299560546875,1302.77001953125,20002980000
2011-02-10,1336.3199462890625,1337.6099853515625,1311.739990234375,1318.1300048828125,17864260000
2011-02-17,1307.4000244140625,1344.0699462890625,1299.550048828125,1334.3699951171875,5781880000
2011-02-24,1308.43994140625,1332.0899658203125,1294.260009765625,1307.0899658203125,8517200000
2011-03-03,1320.02001953125,1332.280029296875,1303.989990234375,1312.3699951171875,20769880000
2011-03-10,1256.8800048828125,1315.719970703125,1249.050048828125,1315.719970703125,23548190000
2011-03-17,1297.5400390625,1300.5799560546875,1261.6099853515625,1261.6099853515625,20463080000
2011-03-24,1328.260009765625,1331.739990234375,1297.739990234375,1300.6099853515625,18954800000
2011-03-31,1335.5400390625,1339.3800048828125,1325.030029296875,1327.43994140625,20089770000
2011-04-07,1314.4100341796875,1339.4599609375,1309.18994140625,1334.8199462890625,19193730000
2011-04-14,1330.3599853515625,1332.6600341796875,1294.699951171875,1311.1300048828125,20442690000
2011-04-21,1355.6600341796875,1357.489990234375,1331.469970703125,1333.22998046875,13689000000
2011-04-28,1347.3199462890625,1370.5799560546875,1341.5,1353.8599853515625,19809620000
2011-05-05,1342.0799560546875,1359.43994140625,1329.1700439453125,1344.1600341796875,20405230000
2011-05-12,1340.6800537109375,1351.050048828125,1318.510009765625,1339.3900146484375,19026120000
2011-05-19,1320.469970703125,1346.8199462890625,1311.800048828125,1342.4000244140625,18903630000
2011-05-26,1314.550048828125,1345.199951171875,1313.7099609375,1320.6400146484375,15321360000
2011-06-02,1279.56005859375,1318.030029296875,1277.4200439453125,1314.550048828125,18640240000
2011-06-09,1265.4200439453125,1294.5400390625,1261.9000244140625,1279.6300048828125,18882060000
2011-06-16,1287.1400146484375,1298.6099853515625,1258.0699462890625,1265.530029296875,20001940000
2011-06-23,1307.4100341796875,1309.2099609375,1262.8699951171875,1286.5999755859375,20156900000
2011-06-30,1339.219970703125,1341.010009765625,1307.6400146484375,1307.6400146484375,15283940000
2011-07-07,1317.719970703125,1356.47998046875,1313.3299560546875,1339.6199951171875,19830990000
2011-07-14,1325.8399658203125,1330.4300537109375,1295.9200439453125,1317.739990234375,20791510000
2011-07-21,1304.8900146484375,1347.0,1303.489990234375,1325.6500244140625,19383240000
2011-07-28,1260.3399658203125,1316.3199462890625,1234.56005859375,1304.8399658203125,26633610000
2011-08-04,1120.760009765625,1260.22998046875,1101.5400390625,1260.22998046875,19721000000
2011-08-11,1193.8900146484375,1208.469970703125,1121.300048828125,1121.300048828125,23058220000
2011-08-18,1177.5999755859375,1189.6199951171875,1121.0899658203125,1189.6199951171875,24167110000
2011-08-25,1218.8900146484375,1230.7099609375,1135.9100341796875,1176.68994140625,24852220000
2011-09-01,1198.6199951171875,1229.2900390625,1140.1300048828125,1219.1199951171875,18727170000
2011-09-08,1188.6800537109375,1204.4000244140625,1136.0699462890625,1197.97998046875,23888200000
2011-09-15,1166.760009765625,1220.3900146484375,1166.2099609375,1189.43994140625,23026970000
2011-09-22,1151.06005859375,1195.8599853515625,1114.219970703125,1164.550048828125,27441950000
2011-09-29,1144.030029296875,1175.8699951171875,1074.77001953125,1151.739990234375,21598160000
2011-10-06,1207.25,1220.25,1134.949951171875,1144.1099853515625,24905370000
2011-10-13,1209.8800048828125,1233.0999755859375,1190.5799560546875,1206.9599609375,22540220000
2011-10-20,1242.0,1256.550048828125,1197.3399658203125,1209.9200439453125,23507940000
2011-10-27,1237.9000244140625,1292.6600341796875,1215.4200439453125,1243.969970703125,24970580000
2011-11-03,1229.0999755859375,1277.550048828125,1226.6400146484375,1238.25,20677760000
2011-11-10,1236.9100341796875,1266.97998046875,1227.699951171875,1229.5899658203125,18276930000
2011-11-17,1161.7900390625,1237.72998046875,1161.7900390625,1236.56005859375,20184780000
2011-11-24,1246.9599609375,1247.1099853515625,1158.6600341796875,1161.4100341796875,15379510000
2011-12-01,1261.010009765625,1267.06005859375,1239.72998046875,1246.9100341796875,20005820000
2011-12-08,1211.8199462890625,1260.8699951171875,1209.469970703125,1260.8699951171875,20149410000
2011-12-15,1243.719970703125,1245.0899658203125,1202.3699951171875,1212.1199951171875,19830570000
2011-12-22,1249.6400146484375,1269.3699951171875,1243.719970703125,1243.719970703125,10206650000
2011-12-29,1277.300048828125,1284.6199951171875,1249.75,1249.75,12086270000
2012-01-05,1292.47998046875,1296.4599609375,1265.260009765625,1277.300048828125,19534460000
2012-01-12,1308.0400390625,1308.1099853515625,1277.5799560546875,1292.47998046875,15818910000
2012-01-19,1326.06005859375,1328.300048828125,1306.06005859375,1308.0699462890625,20253890000
2012-01-26,1324.0899658203125,1333.469970703125,1300.489990234375,1326.280029296875,20928370000
2012-02-02,1349.9599609375,1351.0,1321.5699462890625,1324.239990234375,19948360000
2012-02-09,1343.22998046875,1355.8699951171875,1337.3499755859375,1349.969970703125,19675370000
2012-02-16,1357.6600341796875,1367.760009765625,1341.219970703125,1342.6099853515625,15255430000
2012-02-23,1365.6800537109375,1378.0400390625,1352.280029296875,1357.530029296875,19002190000
2012-03-01,1352.6300048828125,1376.1700439453125,1340.030029296875,1365.9000244140625,18403650000
2012-03-08,1394.280029296875,1399.4200439453125,1352.6500244140625,1352.6500244140625,19153150000
2012-03-15,1402.8900146484375,1414.0,1392.780029296875,1394.1700439453125,20637040000
2012-03-22,1405.5400390625,1419.1500244140625,1386.8699951171875,1402.8900146484375,18196930000
2012-03-29,1398.9599609375,1422.3800048828125,1391.56005859375,1405.3900146484375,18841280000
2012-04-05,1368.7099609375,1401.5999755859375,1357.3800048828125,1398.7900390625,15147490000
2012-04-12,1385.1400146484375,1392.760009765625,1365.3800048828125,1368.77001953125,17743560000
2012-04-19,1390.68994140625,1391.3699951171875,1358.7900390625,1385.0799560546875,19283730000
2012-04-26,1402.31005859375,1415.3199462890625,1387.280029296875,1390.6400146484375,18866350000
2012-05-03,1354.5799560546875,1403.0699462890625,1343.1300048828125,1402.3199462890625,20089650000
2012-05-10,1324.800048828125,1365.8800048828125,1324.7900390625,1354.5799560546875,19679640000
2012-05-17,1318.8599853515625,1328.489990234375,1291.97998046875,1324.8199462890625,21195510000
2012-05-24,1313.3199462890625,1334.9300537109375,1310.5,1318.719970703125,13786260000
2012-05-31,1315.1300048828125,1319.739990234375,1266.739990234375,1313.0899658203125,20910520000
2012-06-07,1314.8800048828125,1335.52001953125,1306.6199951171875,1316.1500244140625,18242290000
2012-06-14,1355.68994140625,1363.4599609375,1314.1400146484375,1314.8800048828125,18859770000
2012-06-21,1331.8499755859375,1358.27001953125,1309.27001953125,1355.4300537109375,19567630000
2012-06-28,1374.02001953125,1374.81005859375,1313.2900390625,1331.52001953125,13977890000
2012-07-05,1341.449951171875,1373.8499755859375,1333.25,1373.719970703125,15588410000
2012-07-12,1372.780029296875,1375.260009765625,1325.4100341796875,1341.2900390625,16939400000
2012-07-19,1337.8900146484375,1380.3900146484375,1329.239990234375,1373.010009765625,19296020000
2012-07-26,1375.3199462890625,1391.739990234375,1338.1700439453125,1338.1700439453125,20302860000
2012-08-02,1402.219970703125,1407.1400146484375,1354.6500244140625,1375.1300048828125,17971240000
2012-08-09,1405.530029296875,1410.030029296875,1395.6199951171875,1402.260009765625,13974230000
2012-08-16,1413.489990234375,1426.6800537109375,1404.1500244140625,1405.5699462890625,15149050000
2012-08-23,1410.489990234375,1416.1700439453125,1398.0400390625,1413.489990234375,13279840000
2012-08-30,1403.43994140625,1413.0899658203125,1396.56005859375,1410.0799560546875,12057950000
2012-09-06,1436.56005859375,1439.1500244140625,1403.739990234375,1403.739990234375,18044990000
2012-09-13,1461.050048828125,1474.510009765625,1435.3399658203125,1436.56005859375,19959720000
2012-09-20,1433.3199462890625,1467.0699462890625,1430.530029296875,1461.050048828125,18530590000
2012-09-27,1450.989990234375,1457.1400146484375,1433.3599853515625,1433.3599853515625,17018070000
2012-10-04,1432.56005859375,1470.9599609375,1430.6400146484375,1451.0799560546875,15558900000
2012-10-11,1460.9100341796875,1462.199951171875,1425.530029296875,1432.8199462890625,17515190000
2012-10-18,1408.75,1464.02001953125,1407.0999755859375,1460.93994140625,17945060000
2012-10-25,1412.1600341796875,1421.1199951171875,1403.280029296875,1409.739990234375,10374660000
2012-11-01,1394.530029296875,1434.27001953125,1388.1400146484375,1412.199951171875,18246870000
2012-11-08,1355.489990234375,1401.22998046875,1352.5,1394.530029296875,17559470000
2012-11-15,1391.030029296875,1391.25,1343.3499755859375,1355.4100341796875,17223830000
2012-11-22,1409.9300537109375,1410.31005859375,1385.4300537109375,1391.030029296875,11136290000
2012-11-29,1409.280029296875,1423.72998046875,1398.22998046875,1409.9599609375,17898760000
2012-12-06,1428.47998046875,1438.5899658203125,1405.9300537109375,1409.4300537109375,16713570000
2012-12-13,1435.81005859375,1448.0,1411.8800048828125,1428.47998046875,18187780000
2012-12-20,1419.8299560546875,1443.699951171875,1416.4300537109375,1435.81005859375,12449730000
2012-12-27,1462.4200439453125,1462.4300537109375,1398.1099853515625,1419.8299560546875,12663790000
2013-01-03,1461.02001953125,1467.93994140625,1451.6400146484375,1462.4200439453125,17834980000
2013-01-10,1472.6300048828125,1473.9599609375,1461.02001953125,1461.02001953125,16944930000
2013-01-17,1494.81005859375,1496.1300048828125,1472.6300048828125,1472.6300048828125,14625410000
2013-01-24,1501.9599609375,1509.93994140625,1489.4599609375,1494.81005859375,18240710000
2013-01-31,1512.1199951171875,1514.9599609375,1495.02001953125,1501.9599609375,18456130000
2013-02-07,1520.3299560546875,1524.68994140625,1498.489990234375,1512.1199951171875,16085080000
2013-02-14,1511.949951171875,1530.93994140625,1511.4100341796875,1520.3299560546875,15587730000
2013-02-21,1515.989990234375,1525.8399658203125,1485.010009765625,1511.949951171875,19232100000
2013-02-28,1541.4599609375,1545.25,1501.47998046875,1515.989990234375,18309940000
2013-03-07,1554.52001953125,1556.77001953125,1541.4599609375,1541.4599609375,16726790000
2013-03-14,1558.7099609375,1563.6199951171875,1538.5699462890625,1554.52001953125,18944970000
2013-03-21,1562.8499755859375,1564.9100341796875,1543.550048828125,1558.7099609375,15153290000
2013-03-28,1553.68994140625,1573.6600341796875,1549.800048828125,1562.8599853515625,13430320000
2013-04-04,1587.72998046875,1589.0699462890625,1539.5,1553.68994140625,16459330000
2013-04-11,1552.010009765625,1597.3499755859375,1543.68994140625,1587.72998046875,19165380000
2013-04-18,1578.7900390625,1583.0,1536.030029296875,1552.030029296875,17603940000
2013-04-25,1582.699951171875,1597.5699462890625,1577.56005859375,1578.9300537109375,17273790000
2013-05-02,1632.68994140625,1632.780029296875,1582.77001953125,1582.77001953125,16897380000
2013-05-09,1658.780029296875,1661.489990234375,1623.0899658203125,1632.68994140625,16569700000
2013-05-16,1655.3499755859375,1687.1800537109375,1648.5999755859375,1658.0699462890625,18103500000
2013-05-23,1648.3599853515625,1674.2099609375,1635.530029296875,1651.6199951171875,13748130000
2013-05-30,1608.9000244140625,1661.9100341796875,1607.0899658203125,1649.1400146484375,18836480000
2013-06-06,1612.52001953125,1648.68994140625,1598.22998046875,1609.2900390625,16536360000
2013-06-13,1628.9300537109375,1654.18994140625,1608.0699462890625,1612.1500244140625,16121140000
2013-06-20,1603.260009765625,1624.6199951171875,1560.3299560546875,1624.6199951171875,22709300000
2013-06-27,1615.4100341796875,1626.6099853515625,1601.06005859375,1606.43994140625,16729600000
2013-07-04,1652.6199951171875,1657.9200439453125,1614.7099609375,1618.6500244140625,12315100000
2013-07-11,1680.9100341796875,1684.75,1657.4100341796875,1657.4100341796875,15343760000
2013-07-18,1685.93994140625,1698.780029296875,1681.050048828125,1681.050048828125,15966380000
2013-07-25,1685.72998046875,1698.4300537109375,1676.030029296875,1685.2099609375,16093710000
2013-08-01,1690.9100341796875,1709.6700439453125,1684.9100341796875,1689.4200439453125,15592540000
2013-08-08,1685.3900146484375,1700.1800537109375,1682.6199951171875,1693.3499755859375,14925480000
2013-08-15,1642.800048828125,1679.6099853515625,1639.4300537109375,1679.6099853515625,15468940000
2013-08-22,1634.9599609375,1669.510009765625,1627.469970703125,1645.030029296875,13554000000
2013-08-29,1653.0799560546875,1655.719970703125,1628.050048828125,1633.5,12305610000
2013-09-05,1689.1300048828125,1689.1300048828125,1640.6199951171875,1653.280029296875,16011030000
2013-09-12,1725.52001953125,1729.43994140625,1681.9599609375,1689.2099609375,15686590000
2013-09-19,1692.77001953125,1729.8599853515625,1691.8800048828125,1727.3399658203125,18358770000
2013-09-26,1693.8699951171875,1703.8499755859375,1674.989990234375,1694.050048828125,15461550000
2013-10-03,1656.4000244140625,1692.3499755859375,1646.469970703125,1692.3499755859375,15985480000
2013-10-10,1721.5400390625,1721.760009765625,1660.8800048828125,1660.8800048828125,15701470000
2013-10-17,1746.3800048828125,1759.3299560546875,1714.1199951171875,1720.1700439453125,17735410000
2013-10-24,1763.31005859375,1775.219970703125,1745.5,1747.47998046875,17011220000
2013-10-31,1770.489990234375,1773.739990234375,1752.699951171875,1763.239990234375,17546470000
2013-11-07,1782.0,1782.0,1746.199951171875,1770.739990234375,17062940000
2013-11-14,1781.3699951171875,1802.3299560546875,1777.22998046875,1782.75,15895990000
2013-11-21,1807.22998046875,1808.4200439453125,1783.52001953125,1783.52001953125,15351020000
2013-11-28,1792.81005859375,1813.550048828125,1779.0899658203125,1808.68994140625,11779950000
2013-12-05,1782.219970703125,1811.52001953125,1780.0899658203125,1792.8199462890625,16205800000
2013-12-12,1810.6500244140625,1811.0799560546875,1767.989990234375,1781.7099609375,17175400000
2013-12-19,1833.3199462890625,1833.3199462890625,1801.3499755859375,1809.0,12754080000
2013-12-26,1848.3599853515625,1849.43994140625,1834.9599609375,1834.9599609375,8641890000
2014-01-02,1837.489990234375,1845.8599853515625,1823.72998046875,1845.8599853515625,16313610000
2014-01-09,1848.3800048828125,1850.8399658203125,1815.52001953125,1839.0,17639280000
2014-01-16,1844.8599853515625,1849.31005859375,1832.3800048828125,1847.989990234375,14274070000
2014-01-23,1774.199951171875,1842.2900390625,1770.449951171875,1842.2900390625,20037750000
2014-01-30,1751.6400146484375,1798.77001953125,1737.9200439453125,1777.1700439453125,20385940000
2014-02-06,1819.260009765625,1826.550048828125,1752.989990234375,1752.989990234375,17939320000
2014-02-13,1828.75,1847.5,1809.219970703125,1814.8199462890625,13486940000
2014-02-20,1845.1600341796875,1858.7099609375,1824.5799560546875,1829.239990234375,18055680000
2014-02-27,1873.81005859375,1876.530029296875,1834.43994140625,1844.9000244140625,18051890000
2014-03-06,1868.199951171875,1883.5699462890625,1854.3800048828125,1874.1800537109375,16609800000
2014-03-13,1860.77001953125,1874.4000244140625,1839.5699462890625,1869.06005859375,16036340000
2014-03-20,1852.56005859375,1883.969970703125,1849.68994140625,1860.0899658203125,18688660000
2014-03-27,1890.9000244140625,1893.1700439453125,1842.1099853515625,1852.1099853515625,16431100000
2014-04-03,1872.1800537109375,1897.280029296875,1837.489990234375,1891.4300537109375,17470990000
2014-04-10,1862.31005859375,1872.530029296875,1814.3599853515625,1872.280029296875,17505300000
2014-04-17,1875.3900146484375,1884.8900146484375,1856.719970703125,1861.72998046875,12285090000
2014-04-24,1883.949951171875,1885.199951171875,1850.6099853515625,1881.969970703125,17866580000
2014-05-01,1878.2099609375,1891.3299560546875,1859.7900390625,1884.3900146484375,16270240000
2014-05-08,1888.530029296875,1902.1700439453125,1867.02001953125,1877.3900146484375,15161920000
2014-05-15,1888.030029296875,1888.800048828125,1862.3599853515625,1888.1600341796875,15175380000
2014-05-22,1909.780029296875,1914.4599609375,1885.3900146484375,1888.18994140625,11043550000
2014-05-29,1927.8800048828125,1928.6300048828125,1909.8199462890625,1910.5999755859375,14142660000
2014-06-05,1943.8900146484375,1955.550048828125,1922.9300537109375,1928.52001953125,14202730000
2014-06-12,1956.97998046875,1957.739990234375,1925.780029296875,1943.3499755859375,14601320000
2014-06-19,1959.530029296875,1968.1700439453125,1947.489990234375,1957.5,16202430000
2014-06-26,1974.6199951171875,1978.5799560546875,1944.68994140625,1959.8900146484375,16146500000
2014-07-03,1972.8299560546875,1985.5899658203125,1959.4599609375,1975.8800048828125,10840580000
2014-07-10,1981.5699462890625,1983.93994140625,1952.8599853515625,1966.6700439453125,15314930000
2014-07-17,1987.010009765625,1989.22998046875,1955.5899658203125,1979.75,14859100000
2014-07-24,1970.0699462890625,1991.3900146484375,1962.4200439453125,1988.0699462890625,15277360000
2014-07-31,1920.239990234375,1965.1400146484375,1911.449951171875,1965.1400146484375,18057250000
2014-08-07,1946.719970703125,1948.4100341796875,1904.780029296875,1923.030029296875,14247410000
2014-08-14,1986.510009765625,1988.5699462890625,1941.5,1947.4100341796875,13506990000
2014-08-21,2000.1199951171875,2005.0400390625,1984.760009765625,1986.8199462890625,11970960000
2014-08-28,2000.719970703125,2009.280029296875,1990.52001953125,1997.4200439453125,10171490000
2014-09-04,1995.68994140625,2011.1700439453125,1982.989990234375,2001.6700439453125,14475060000
2014-09-11,2001.5699462890625,2010.739990234375,1978.47998046875,1992.8499755859375,15294520000
2014-09-18,1998.300048828125,2019.260009765625,1978.6300048828125,2003.0699462890625,18058430000
2014-09-25,1946.1600341796875,1997.3199462890625,1941.719970703125,1997.3199462890625,17436620000
2014-10-02,1968.8900146484375,1977.8399658203125,1925.25,1945.8299560546875,19061460000
2014-10-09,1862.489990234375,1967.6800537109375,1820.6600341796875,1967.6800537109375,24149950000
2014-10-16,1927.1099853515625,1949.31005859375,1835.02001953125,1855.949951171875,20635500000
2014-10-23,1982.300048828125,1991.4000244140625,1931.02001953125,1931.02001953125,17800100000
2014-10-30,2023.5699462890625,2024.4599609375,1974.75,1979.489990234375,19156730000
2014-11-06,2038.25,2041.280029296875,2015.8599853515625,2023.3299560546875,16863960000
2014-11-13,2048.719970703125,2056.080078125,2030.43994140625,2039.2099609375,16642330000
